,quad_id,lat,lat2,lon,lon2,geometry
2427,2428,40.750037,40.755037,-73.96218199999998,-73.95718199999999,"POLYGON ((-73.95718199999999 40.750037, -73.95718199999999 40.755037, -73.96218199999998 40.755037, -73.96218199999998 40.750037, -73.95718199999999 40.750037))"
2428,2429,40.750037,40.755037,-73.95718199999999,-73.952182,"POLYGON ((-73.952182 40.750037, -73.952182 40.755037, -73.95718199999999 40.755037, -73.95718199999999 40.750037, -73.952182 40.750037))"
2429,2430,40.750037,40.755037,-73.952182,-73.94718199999998,"POLYGON ((-73.94718199999998 40.750037, -73.94718199999998 40.755037, -73.952182 40.755037, -73.952182 40.750037, -73.94718199999998 40.750037))"
2430,2431,40.750037,40.755037,-73.94718199999998,-73.94218199999999,"POLYGON ((-73.94218199999999 40.750037, -73.94218199999999 40.755037, -73.94718199999998 40.755037, -73.94718199999998 40.750037, -73.94218199999999 40.750037))"
2431,2432,40.750037,40.755037,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.750037, -73.93718199999999 40.755037, -73.94218199999999 40.755037, -73.94218199999999 40.750037, -73.93718199999999 40.750037))"
2432,2433,40.750037,40.755037,-73.93718199999999,-73.93218199999998,"POLYGON ((-73.93218199999998 40.750037, -73.93218199999998 40.755037, -73.93718199999999 40.755037, -73.93718199999999 40.750037, -73.93218199999998 40.750037))"
2433,2434,40.750037,40.755037,-73.93218199999998,-73.92718199999999,"POLYGON ((-73.92718199999999 40.750037, -73.92718199999999 40.755037, -73.93218199999998 40.755037, -73.93218199999998 40.750037, -73.92718199999999 40.750037))"
2434,2435,40.750037,40.755037,-73.92718199999999,-73.92218199999999,"POLYGON ((-73.92218199999999 40.750037, -73.92218199999999 40.755037, -73.92718199999999 40.755037, -73.92718199999999 40.750037, -73.92218199999999 40.750037))"
2435,2436,40.750037,40.755037,-73.92218199999999,-73.91718199999998,"POLYGON ((-73.91718199999998 40.750037, -73.91718199999998 40.755037, -73.92218199999999 40.755037, -73.92218199999999 40.750037, -73.91718199999998 40.750037))"
2436,2437,40.750037,40.755037,-73.91718199999998,-73.91218199999999,"POLYGON ((-73.91218199999999 40.750037, -73.91218199999999 40.755037, -73.91718199999998 40.755037, -73.91718199999998 40.750037, -73.91218199999999 40.750037))"
2437,2438,40.750037,40.755037,-73.91218199999999,-73.90718199999999,"POLYGON ((-73.90718199999999 40.750037, -73.90718199999999 40.755037, -73.91218199999999 40.755037, -73.91218199999999 40.750037, -73.90718199999999 40.750037))"
2438,2439,40.750037,40.755037,-73.90718199999999,-73.902182,"POLYGON ((-73.902182 40.750037, -73.902182 40.755037, -73.90718199999999 40.755037, -73.90718199999999 40.750037, -73.902182 40.750037))"
2439,2440,40.750037,40.755037,-73.902182,-73.89718199999999,"POLYGON ((-73.89718199999999 40.750037, -73.89718199999999 40.755037, -73.902182 40.755037, -73.902182 40.750037, -73.89718199999999 40.750037))"
2440,2441,40.750037,40.755037,-73.89718199999999,-73.89218199999999,"POLYGON ((-73.89218199999999 40.750037, -73.89218199999999 40.755037, -73.89718199999999 40.755037, -73.89718199999999 40.750037, -73.89218199999999 40.750037))"
2441,2442,40.750037,40.755037,-73.89218199999999,-73.887182,"POLYGON ((-73.887182 40.750037, -73.887182 40.755037, -73.89218199999999 40.755037, -73.89218199999999 40.750037, -73.887182 40.750037))"
2442,2443,40.750037,40.755037,-73.887182,-73.88218199999999,"POLYGON ((-73.88218199999999 40.750037, -73.88218199999999 40.755037, -73.887182 40.755037, -73.887182 40.750037, -73.88218199999999 40.750037))"
2443,2444,40.750037,40.755037,-73.88218199999999,-73.87718199999999,"POLYGON ((-73.87718199999999 40.750037, -73.87718199999999 40.755037, -73.88218199999999 40.755037, -73.88218199999999 40.750037, -73.87718199999999 40.750037))"
2444,2445,40.750037,40.755037,-73.87718199999999,-73.872182,"POLYGON ((-73.872182 40.750037, -73.872182 40.755037, -73.87718199999999 40.755037, -73.87718199999999 40.750037, -73.872182 40.750037))"
2445,2446,40.750037,40.755037,-73.872182,-73.86718199999999,"POLYGON ((-73.86718199999999 40.750037, -73.86718199999999 40.755037, -73.872182 40.755037, -73.872182 40.750037, -73.86718199999999 40.750037))"
2446,2447,40.750037,40.755037,-73.86718199999999,-73.86218199999999,"POLYGON ((-73.86218199999999 40.750037, -73.86218199999999 40.755037, -73.86718199999999 40.755037, -73.86718199999999 40.750037, -73.86218199999999 40.750037))"
2447,2448,40.750037,40.755037,-73.86218199999999,-73.857182,"POLYGON ((-73.857182 40.750037, -73.857182 40.755037, -73.86218199999999 40.755037, -73.86218199999999 40.750037, -73.857182 40.750037))"
2448,2449,40.750037,40.755037,-73.857182,-73.85218199999998,"POLYGON ((-73.85218199999998 40.750037, -73.85218199999998 40.755037, -73.857182 40.755037, -73.857182 40.750037, -73.85218199999998 40.750037))"
2449,2450,40.750037,40.755037,-73.85218199999998,-73.84718199999999,"POLYGON ((-73.84718199999999 40.750037, -73.84718199999999 40.755037, -73.85218199999998 40.755037, -73.85218199999998 40.750037, -73.84718199999999 40.750037))"
2450,2451,40.750037,40.755037,-73.84718199999999,-73.842182,"POLYGON ((-73.842182 40.750037, -73.842182 40.755037, -73.84718199999999 40.755037, -73.84718199999999 40.750037, -73.842182 40.750037))"
2451,2452,40.750037,40.755037,-73.842182,-73.83718199999998,"POLYGON ((-73.83718199999998 40.750037, -73.83718199999998 40.755037, -73.842182 40.755037, -73.842182 40.750037, -73.83718199999998 40.750037))"
2452,2453,40.750037,40.755037,-73.83718199999998,-73.83218199999999,"POLYGON ((-73.83218199999999 40.750037, -73.83218199999999 40.755037, -73.83718199999998 40.755037, -73.83718199999998 40.750037, -73.83218199999999 40.750037))"
2453,2454,40.750037,40.755037,-73.83218199999999,-73.827182,"POLYGON ((-73.827182 40.750037, -73.827182 40.755037, -73.83218199999999 40.755037, -73.83218199999999 40.750037, -73.827182 40.750037))"
2454,2455,40.750037,40.755037,-73.827182,-73.82218199999998,"POLYGON ((-73.82218199999998 40.750037, -73.82218199999998 40.755037, -73.827182 40.755037, -73.827182 40.750037, -73.82218199999998 40.750037))"
2455,2456,40.750037,40.755037,-73.82218199999998,-73.81718199999999,"POLYGON ((-73.81718199999999 40.750037, -73.81718199999999 40.755037, -73.82218199999998 40.755037, -73.82218199999998 40.750037, -73.81718199999999 40.750037))"
2457,2458,40.750037,40.755037,-73.81218199999999,-73.80718199999998,"POLYGON ((-73.80718199999998 40.750037, -73.80718199999998 40.755037, -73.81218199999999 40.755037, -73.81218199999999 40.750037, -73.80718199999998 40.750037))"
2458,2459,40.750037,40.755037,-73.80718199999998,-73.80218199999999,"POLYGON ((-73.80218199999999 40.750037, -73.80218199999999 40.755037, -73.80718199999998 40.755037, -73.80718199999998 40.750037, -73.80218199999999 40.750037))"
2459,2460,40.750037,40.755037,-73.80218199999999,-73.79718199999999,"POLYGON ((-73.79718199999999 40.750037, -73.79718199999999 40.755037, -73.80218199999999 40.755037, -73.80218199999999 40.750037, -73.79718199999999 40.750037))"
2461,2462,40.750037,40.755037,-73.79218199999998,-73.78718199999999,"POLYGON ((-73.78718199999999 40.750037, -73.78718199999999 40.755037, -73.79218199999998 40.755037, -73.79218199999998 40.750037, -73.78718199999999 40.750037))"
2462,2463,40.750037,40.755037,-73.78718199999999,-73.78218199999999,"POLYGON ((-73.78218199999999 40.750037, -73.78218199999999 40.755037, -73.78718199999999 40.755037, -73.78718199999999 40.750037, -73.78218199999999 40.750037))"
2463,2464,40.750037,40.755037,-73.78218199999999,-73.777182,"POLYGON ((-73.777182 40.750037, -73.777182 40.755037, -73.78218199999999 40.755037, -73.78218199999999 40.750037, -73.777182 40.750037))"
2466,2467,40.750037,40.755037,-73.76718199999999,-73.762182,"POLYGON ((-73.762182 40.750037, -73.762182 40.755037, -73.76718199999999 40.755037, -73.76718199999999 40.750037, -73.762182 40.750037))"
2467,2468,40.750037,40.755037,-73.762182,-73.75718199999999,"POLYGON ((-73.75718199999999 40.750037, -73.75718199999999 40.755037, -73.762182 40.755037, -73.762182 40.750037, -73.75718199999999 40.750037))"
2471,2472,40.750037,40.755037,-73.74218199999999,-73.73718199999999,"POLYGON ((-73.73718199999999 40.750037, -73.73718199999999 40.755037, -73.74218199999999 40.755037, -73.74218199999999 40.750037, -73.73718199999999 40.750037))"
2472,2473,40.750037,40.755037,-73.73718199999999,-73.732182,"POLYGON ((-73.732182 40.750037, -73.732182 40.755037, -73.73718199999999 40.755037, -73.73718199999999 40.750037, -73.732182 40.750037))"
2474,2475,40.750037,40.755037,-73.72718199999998,-73.72218199999999,"POLYGON ((-73.72218199999999 40.750037, -73.72218199999999 40.755037, -73.72718199999998 40.755037, -73.72718199999998 40.750037, -73.72218199999999 40.750037))"
2475,2476,40.750037,40.755037,-73.72218199999999,-73.717182,"POLYGON ((-73.717182 40.750037, -73.717182 40.755037, -73.72218199999999 40.755037, -73.72218199999999 40.750037, -73.717182 40.750037))"
2476,2477,40.750037,40.755037,-73.717182,-73.71218199999998,"POLYGON ((-73.71218199999998 40.750037, -73.71218199999998 40.755037, -73.717182 40.755037, -73.717182 40.750037, -73.71218199999998 40.750037))"
2478,2479,40.750037,40.755037,-73.70718199999999,-73.702182,"POLYGON ((-73.702182 40.750037, -73.702182 40.755037, -73.70718199999999 40.755037, -73.70718199999999 40.750037, -73.702182 40.750037))"
2489,2490,40.755037,40.760037,-74.05218199999999,-74.04718199999999,"POLYGON ((-74.04718199999999 40.755037, -74.04718199999999 40.760037, -74.05218199999999 40.760037, -74.05218199999999 40.755037, -74.04718199999999 40.755037))"
2492,2493,40.755037,40.760037,-74.03718199999999,-74.03218199999999,"POLYGON ((-74.03218199999999 40.755037, -74.03218199999999 40.760037, -74.03718199999999 40.760037, -74.03718199999999 40.755037, -74.03218199999999 40.755037))"
2493,2494,40.755037,40.760037,-74.03218199999999,-74.027182,"POLYGON ((-74.027182 40.755037, -74.027182 40.760037, -74.03218199999999 40.760037, -74.03218199999999 40.755037, -74.027182 40.755037))"
2494,2495,40.755037,40.760037,-74.027182,-74.02218199999999,"POLYGON ((-74.02218199999999 40.755037, -74.02218199999999 40.760037, -74.027182 40.760037, -74.027182 40.755037, -74.02218199999999 40.755037))"
2495,2496,40.755037,40.760037,-74.02218199999999,-74.01718199999999,"POLYGON ((-74.01718199999999 40.755037, -74.01718199999999 40.760037, -74.02218199999999 40.760037, -74.02218199999999 40.755037, -74.01718199999999 40.755037))"
2496,2497,40.755037,40.760037,-74.01718199999999,-74.012182,"POLYGON ((-74.012182 40.755037, -74.012182 40.760037, -74.01718199999999 40.760037, -74.01718199999999 40.755037, -74.012182 40.755037))"
2497,2498,40.755037,40.760037,-74.012182,-74.00718199999999,"POLYGON ((-74.00718199999999 40.755037, -74.00718199999999 40.760037, -74.012182 40.760037, -74.012182 40.755037, -74.00718199999999 40.755037))"
2498,2499,40.755037,40.760037,-74.00718199999999,-74.00218199999999,"POLYGON ((-74.00218199999999 40.755037, -74.00218199999999 40.760037, -74.00718199999999 40.760037, -74.00718199999999 40.755037, -74.00218199999999 40.755037))"
2499,2500,40.755037,40.760037,-74.00218199999999,-73.997182,"POLYGON ((-73.997182 40.755037, -73.997182 40.760037, -74.00218199999999 40.760037, -74.00218199999999 40.755037, -73.997182 40.755037))"
2500,2501,40.755037,40.760037,-73.997182,-73.99218199999999,"POLYGON ((-73.99218199999999 40.755037, -73.99218199999999 40.760037, -73.997182 40.760037, -73.997182 40.755037, -73.99218199999999 40.755037))"
2501,2502,40.755037,40.760037,-73.99218199999999,-73.98718199999999,"POLYGON ((-73.98718199999999 40.755037, -73.98718199999999 40.760037, -73.99218199999999 40.760037, -73.99218199999999 40.755037, -73.98718199999999 40.755037))"
2502,2503,40.755037,40.760037,-73.98718199999999,-73.982182,"POLYGON ((-73.982182 40.755037, -73.982182 40.760037, -73.98718199999999 40.760037, -73.98718199999999 40.755037, -73.982182 40.755037))"
2503,2504,40.755037,40.760037,-73.982182,-73.97718199999998,"POLYGON ((-73.97718199999998 40.755037, -73.97718199999998 40.760037, -73.982182 40.760037, -73.982182 40.755037, -73.97718199999998 40.755037))"
2504,2505,40.755037,40.760037,-73.97718199999998,-73.97218199999999,"POLYGON ((-73.97218199999999 40.755037, -73.97218199999999 40.760037, -73.97718199999998 40.760037, -73.97718199999998 40.755037, -73.97218199999999 40.755037))"
2505,2506,40.755037,40.760037,-73.97218199999999,-73.967182,"POLYGON ((-73.967182 40.755037, -73.967182 40.760037, -73.97218199999999 40.760037, -73.97218199999999 40.755037, -73.967182 40.755037))"
2506,2507,40.755037,40.760037,-73.967182,-73.96218199999998,"POLYGON ((-73.96218199999998 40.755037, -73.96218199999998 40.760037, -73.967182 40.760037, -73.967182 40.755037, -73.96218199999998 40.755037))"
2507,2508,40.755037,40.760037,-73.96218199999998,-73.95718199999999,"POLYGON ((-73.95718199999999 40.755037, -73.95718199999999 40.760037, -73.96218199999998 40.760037, -73.96218199999998 40.755037, -73.95718199999999 40.755037))"
2508,2509,40.755037,40.760037,-73.95718199999999,-73.952182,"POLYGON ((-73.952182 40.755037, -73.952182 40.760037, -73.95718199999999 40.760037, -73.95718199999999 40.755037, -73.952182 40.755037))"
2509,2510,40.755037,40.760037,-73.952182,-73.94718199999998,"POLYGON ((-73.94718199999998 40.755037, -73.94718199999998 40.760037, -73.952182 40.760037, -73.952182 40.755037, -73.94718199999998 40.755037))"
2510,2511,40.755037,40.760037,-73.94718199999998,-73.94218199999999,"POLYGON ((-73.94218199999999 40.755037, -73.94218199999999 40.760037, -73.94718199999998 40.760037, -73.94718199999998 40.755037, -73.94218199999999 40.755037))"
2511,2512,40.755037,40.760037,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.755037, -73.93718199999999 40.760037, -73.94218199999999 40.760037, -73.94218199999999 40.755037, -73.93718199999999 40.755037))"
2512,2513,40.755037,40.760037,-73.93718199999999,-73.93218199999998,"POLYGON ((-73.93218199999998 40.755037, -73.93218199999998 40.760037, -73.93718199999999 40.760037, -73.93718199999999 40.755037, -73.93218199999998 40.755037))"
2513,2514,40.755037,40.760037,-73.93218199999998,-73.92718199999999,"POLYGON ((-73.92718199999999 40.755037, -73.92718199999999 40.760037, -73.93218199999998 40.760037, -73.93218199999998 40.755037, -73.92718199999999 40.755037))"
2514,2515,40.755037,40.760037,-73.92718199999999,-73.92218199999999,"POLYGON ((-73.92218199999999 40.755037, -73.92218199999999 40.760037, -73.92718199999999 40.760037, -73.92718199999999 40.755037, -73.92218199999999 40.755037))"
2515,2516,40.755037,40.760037,-73.92218199999999,-73.91718199999998,"POLYGON ((-73.91718199999998 40.755037, -73.91718199999998 40.760037, -73.92218199999999 40.760037, -73.92218199999999 40.755037, -73.91718199999998 40.755037))"
2516,2517,40.755037,40.760037,-73.91718199999998,-73.91218199999999,"POLYGON ((-73.91218199999999 40.755037, -73.91218199999999 40.760037, -73.91718199999998 40.760037, -73.91718199999998 40.755037, -73.91218199999999 40.755037))"
2517,2518,40.755037,40.760037,-73.91218199999999,-73.90718199999999,"POLYGON ((-73.90718199999999 40.755037, -73.90718199999999 40.760037, -73.91218199999999 40.760037, -73.91218199999999 40.755037, -73.90718199999999 40.755037))"
2518,2519,40.755037,40.760037,-73.90718199999999,-73.902182,"POLYGON ((-73.902182 40.755037, -73.902182 40.760037, -73.90718199999999 40.760037, -73.90718199999999 40.755037, -73.902182 40.755037))"
2519,2520,40.755037,40.760037,-73.902182,-73.89718199999999,"POLYGON ((-73.89718199999999 40.755037, -73.89718199999999 40.760037, -73.902182 40.760037, -73.902182 40.755037, -73.89718199999999 40.755037))"
2520,2521,40.755037,40.760037,-73.89718199999999,-73.89218199999999,"POLYGON ((-73.89218199999999 40.755037, -73.89218199999999 40.760037, -73.89718199999999 40.760037, -73.89718199999999 40.755037, -73.89218199999999 40.755037))"
2521,2522,40.755037,40.760037,-73.89218199999999,-73.887182,"POLYGON ((-73.887182 40.755037, -73.887182 40.760037, -73.89218199999999 40.760037, -73.89218199999999 40.755037, -73.887182 40.755037))"
2522,2523,40.755037,40.760037,-73.887182,-73.88218199999999,"POLYGON ((-73.88218199999999 40.755037, -73.88218199999999 40.760037, -73.887182 40.760037, -73.887182 40.755037, -73.88218199999999 40.755037))"
2523,2524,40.755037,40.760037,-73.88218199999999,-73.87718199999999,"POLYGON ((-73.87718199999999 40.755037, -73.87718199999999 40.760037, -73.88218199999999 40.760037, -73.88218199999999 40.755037, -73.87718199999999 40.755037))"
2524,2525,40.755037,40.760037,-73.87718199999999,-73.872182,"POLYGON ((-73.872182 40.755037, -73.872182 40.760037, -73.87718199999999 40.760037, -73.87718199999999 40.755037, -73.872182 40.755037))"
2525,2526,40.755037,40.760037,-73.872182,-73.86718199999999,"POLYGON ((-73.86718199999999 40.755037, -73.86718199999999 40.760037, -73.872182 40.760037, -73.872182 40.755037, -73.86718199999999 40.755037))"
2526,2527,40.755037,40.760037,-73.86718199999999,-73.86218199999999,"POLYGON ((-73.86218199999999 40.755037, -73.86218199999999 40.760037, -73.86718199999999 40.760037, -73.86718199999999 40.755037, -73.86218199999999 40.755037))"
2527,2528,40.755037,40.760037,-73.86218199999999,-73.857182,"POLYGON ((-73.857182 40.755037, -73.857182 40.760037, -73.86218199999999 40.760037, -73.86218199999999 40.755037, -73.857182 40.755037))"
2528,2529,40.755037,40.760037,-73.857182,-73.85218199999998,"POLYGON ((-73.85218199999998 40.755037, -73.85218199999998 40.760037, -73.857182 40.760037, -73.857182 40.755037, -73.85218199999998 40.755037))"
